study,task_feature,questionnaire,n,r,t,p,ci_lower,ci_upper,p_bh
Study5,mean_threshold,MAIA_NotDistracting,181,0.11135936142482726,1.4992115046273626,0.1355803543254963,-0.03506798971317858,0.253106009936115,0.5796346843904803
Study5,Awareness,MAIA_SelfReg,181,-0.11113223305589257,-1.4961154386833582,0.13638463162128947,-0.25289075573545294,0.03529767949052025,0.5796346843904803
Study5,thresh_direction_diff,BARQ_total,181,-0.10943812903752584,-1.473029969564572,0.14249920083017792,-0.2512847758626142,0.03701040065549615,0.5944637141049351
Study5,slope_hit_overall,MAIA_Noticing,181,-0.10896465924830574,-1.4665803529659294,0.14424487180487397,-0.2508357954084174,0.03748891980232253,0.5944637141049351
Study5,mean_arousal_overall,MAIA_NotWorrying,181,-0.1061539921145869,-1.428314018843505,0.15494400490349264,-0.24816924749732944,0.04032817941240352,0.6228045960270737
Study5,arousal_salience_diff,MAIA_NotWorrying,181,-0.1055418346003157,-1.4199843156587617,0.15735155843221632,-0.2475881933026373,0.04094625075640228,0.6228045960270737
Study5,slope_hit_dec,SPANE_Pos,181,0.10530159649000315,1.416715812517539,0.15830403325956874,-0.04118877909178105,0.24736013361027612,0.6228045960270737
Study5,slope_hit_overall,MAIA_AttentionReg,181,-0.1048064992582529,-1.4099806739377339,0.16028059456579102,-0.246890084748548,0.04168854171812993,0.6228045960270737
Study5,miss_rate,SPANE_Pos,181,-0.10263314656032418,-1.3804275735816744,0.1691764382581203,-0.24482589685585482,0.04388150748127947,0.6481125522001228
Study5,thresh_direction_diff,MAIA_Trusting,181,0.10147284889412725,1.3646581349203502,0.17407354981829484,-0.04505169823837593,0.2437233514711406,0.6573561424781281
Study5,arousal_conf_r,MAIA_Trusting,173,-0.10095168075546494,-1.3268931834180346,0.18631312361684227,-0.24644004492160881,0.048986401212020025,0.6573561424781281
Study5,slope_miss_acc,PHQ4_Anxiety,170,-0.10181276292331429,-1.3265374794613318,0.18646212617307223,-0.2485186477098593,0.04945941876411548,0.6573561424781281
Study5,thresh_salience_diff,MAIA_BodyListen,181,-0.09848109454922693,-1.324023427288719,0.1871835188161582,-0.24087881046953702,0.04806710738250953,0.6573561424781281
Study5,mean_threshold,MAIA_total,181,0.09794205381269222,1.3167059377694583,0.18962052635456733,-0.04861012628096656,0.24036603374052737,0.6573561424781281
Study5,thresh_direction_diff,MAIA_Noticing,181,0.0979156273758404,1.3163472284677822,0.18974059382714234,-0.04863674551945474,0.24034089285072543,0.6573561424781281
Study5,slope_hit_overall,MAIA_NotDistracting,181,0.09788371481965305,1.3159140549841295,0.18988566129373466,-0.048668890625339696,0.24031053246601602,0.6573561424781281
Study5,slope_hit_overall,SPANE_Pos,181,-0.0976559701674993,-1.3128228218973879,0.19092329138151515,-0.2400938568288027,0.048898286059700896,0.6573561424781281
Study5,arousal_salience_diff,MAIA_NotDistracting,181,-0.09634609731525899,-1.2950476290864474,0.19697164954279284,-0.23884737177252408,0.05021735326554789,0.6697036084454956
Study5,slope_hit_overall,MAIA_Trusting,181,-0.0942184357502267,-1.2661893396818793,0.20709063542235967,-0.23682167129840356,0.05235886021792131,0.6954154670973065
Study5,slope_hit_overall,PHQ4_Depression,181,0.08976541903626727,1.2058475389238736,0.2294677774008639,-0.05683649507941475,0.2325780337940464,0.75713115839315
Study5,miss_rate,MSES_selfdoubt,181,0.08901605525931267,1.195700352700677,0.23339510043237505,-0.057589422366450704,0.231863369885585,0.75713115839315
Study5,mean_threshold,MAIA_EmoAware,181,0.08893553033324966,1.1946100812588398,0.23381991656259046,-0.05767032029693833,0.23178656455161614,0.75713115839315
Study5,mean_threshold,SPANE_Neg,181,0.0873846713314195,1.1736167246336666,0.24210779123087794,-0.05922798760480619,0.23030699498322957,0.7731432352286772
Study5,slope_miss_dec,MAIA_Trusting,172,-0.08873335949128881,-1.1615231874993563,0.2470574449949631,-0.23524430638039673,0.061720557574112066,0.7731432352286772
Study5,slope_hit_acc,MAIA_Trusting,181,-0.08603551021493458,-1.1553606712751916,0.24948266387643053,-0.22901931400904135,0.06058249109720748,0.7731432352286772
