id,miss_rate,n_trials,mean_arousal_overall,slope_hit_overall,slope_miss_overall,slope_hit_acc,slope_miss_acc,slope_hit_dec,slope_miss_dec,conf_acc_r,arousal_conf_r,arousal_salience_diff,thresh_c1,mean_Confidence,Awareness,c_bias,H_corr,FA_corr,dprime,MAIA_total,MAIA_Noticing,MAIA_NotDistracting,MAIA_NotWorrying,MAIA_AttentionReg,MAIA_EmoAware,MAIA_SelfReg,MAIA_BodyListen,MAIA_Trusting,BARTtotalpoints,BIS,BAS_Drive,BAS_FunSeeking,study
147,0.35294117647058826,17,21.88235294117647,-23.04405432262339,-28.454545454545453,-44.000000000000014,-77.14285714285718,-30.000000000000092,NA,0.672500639023834,-0.15552899010360935,NA,0.28125,43.64,0.5162886149930588,0.3059655741310853,0.6388888888888888,0.16666666666666666,1.322911983941232,107,3.75,2.66666666666667,3.6,2.28571428571429,4.2,3,0.666666666666667,2.33333333333333,2160,2.42857142857143,1.5,1.25,Study2
148,0.17647058823529413,17,29.529411764705884,-4.953543574092912,5.671641791044794,-29.067524115755585,NA,29.473684210526333,NA,0.17732633064623307,0.2311082025962306,NA,0.2,35.44,0.300118627407954,0.05289372296376454,0.8055555555555556,0.16666666666666666,1.8290556862758736,133,3,3.8333333333333295,4.6,3.85714285714286,3.4,3.5,1.66666666666667,4,2730,2,2.25,2.5,Study2
149,0.23529411764705882,17,21,-25.7898661987278,-2.790697674418558,-14.59459459459463,-2.790697674418558,-54.92354740061165,NA,-0.12519444417479486,-0.5568300427878482,NA,0.33125,42.32,-0.1262135922330097,0.14646590795280984,0.75,0.16666666666666666,1.641911316297783,105,2.75,2.5,3.2,3,2.4,2.75,1.66666666666667,4.66666666666667,1990,1.42857142857143,1.25,0.75,Study2
15,0.23529411764705882,17,31.294117647058822,-13.307481823156907,626.6666666666689,11.898734177215122,NA,-3.0025910814704375e-15,626.6666666666689,0.0029109042428531666,0.9344563861136642,NA,0.71875,34.24,-0.1702975585181706,-0.6319727740229302,0.75,0.7222222222222222,0.08503395234630318,129,3.75,2.33333333333333,3,4,3.8,3.75,3.6666666666666705,4,2530,2,1.25,1.5,Study2
150,0.17647058823529413,17,26.176470588235293,-13.173015321171729,30.00000000000017,5.544554455445575,30.00000000000017,-117.84946236559115,NA,0.363218742294422,0.20383114609973282,NA,0.5625,41.44,0.13009594555815393,-0.2897089865558321,0.8055555555555556,0.3888888888888889,1.1438502672366804,120,3.75,3.16666666666667,2.6,2.71428571428571,4.6,3.5,3,2.66666666666667,4260,2,1.25,1.5,Study2
151,0.35294117647058826,17,23.58823529411765,-20.54455731033176,-11.532508825661047,-14.545454545454486,85.71428571428577,-96.00000000000074,NA,-0.17534471586601358,0.11749566497319312,NA,0.59375,44.84,0.09014541046931168,0.1169826900051239,0.6388888888888888,0.2777777777777778,0.9449462156893093,131,3.75,3.5,2.4,3.28571428571429,4,3.25,4.66666666666667,4.33333333333333,930,1.28571428571429,0.5,1,Study2
152,0.29411764705882354,17,28.705882352941178,-14.405130473241915,8.663594470046089,-2.727272727272707,NA,-26.296296296296305,19.999999999999975,0.23860602544467513,-0.304104028588099,NA,0.2875,34,0.1726150552081586,0.2294667534961724,0.6944444444444444,0.16666666666666666,1.475909625211058,98,2.75,2.66666666666667,2.8,3.14285714285714,2.2,2,2,3.33333333333333,1270,0.857142857142857,1.25,1,Study2
153,0.23529411764705882,17,14.117647058823529,0.30006458343683057,6.111111111111107,-167.0989761092149,NA,168.91566265060217,NA,-0.1541338997825349,0.7984462129532193,NA,0.31875,30.16,0.08992672851713039,0.14646590795280984,0.75,0.16666666666666666,1.641911316297783,79,3.5,1.66666666666667,1.6,2.14285714285714,4,1,0.333333333333333,2.33333333333333,4600,0.571428571428571,2.75,1,Study2
154,0.23529411764705882,17,24.294117647058822,-11.028982792303367,-9.999999999999941,-68.74999999999984,-9.999999999999941,-8.558139534883733,NA,0.8281505624008908,-0.022716991256386106,NA,0.46875,27.8,0.6812216644970732,-0.04251697617315159,0.75,0.2777777777777778,1.2639455480458603,93,3,2.16666666666667,1.6,2.85714285714286,2.8,2.25,2,3.6666666666666705,2520,0.857142857142857,1.25,0.75,Study2
155,0.29411764705882354,17,23.294117647058822,-16.905183139103546,-7.549857549857551,17.647058823529655,440.00000000002876,188.57142857142838,NA,0.3720757582914572,0.051982196678419725,NA,0.596875,41.88,0.1654510886226131,-0.2542440295546783,0.6944444444444444,0.5,0.5084880591093566,107,3.75,1.33333333333333,3.2,3.71428571428571,3.2,4,0,3.33333333333333,3040,2.42857142857143,1.75,1,Study2
156,0.29411764705882354,17,20.235294117647058,-5.861958128870504,2.0889487870619945,15.339805825242738,NA,-9.69696969696968,-30.000000000000064,0.5736882928895467,0.037959422585258966,NA,0.45,37.28,0.5774890960783794,0.2294667534961724,0.6944444444444444,0.16666666666666666,1.475909625211058,101,3.25,1.5,1.8,3.4285714285714306,4,2.5,2.33333333333333,3,2810,1,0,1.25,Study2
157,0.17647058823529413,17,24.176470588235293,-13.108879251312482,0.7142857142857163,-6.666666666666648,NA,13.134328358208949,NA,0.18798546447472414,0.08791817651143094,NA,0.34375,35.28,0.20498451870444517,-0.13608916116219688,0.8055555555555556,0.2777777777777778,1.4510899180239507,106,2.75,1.83333333333333,3,2.85714285714286,2.8,3.5,2.33333333333333,4.66666666666667,3130,1.57142857142857,1,1,Study2
158,0.058823529411764705,17,22.41176470588235,-5.631773017704845,NA,19.285714285714324,NA,-19.11007025761126,NA,0.4858262964602948,-0.37126058999540124,NA,0.425,31.56,0.28603505611630375,-0.691497063550319,0.9166666666666666,0.5,1.382994127100638,114,3.5,3.6666666666666705,3.2,3.5714285714285694,2.8,1.75,1.66666666666667,3.6666666666666705,3150,2.14285714285714,1.25,1.25,Study2
159,0.17647058823529413,17,38.705882352941174,1.9153616865692955,11.889035667107002,-10.740740740740712,NA,65.88235294117665,NA,0.5983402916854692,0.24701151034509475,NA,0.6875,36,0.4187751985459491,-0.43081706008708615,0.8055555555555556,0.5,0.8616341201741723,95,4,1.83333333333333,1.4,2.14285714285714,4.6,1.75,2.66666666666667,2.66666666666667,4070,1,1,2.5,Study2
16,0.11764705882352941,17,25.764705882352942,-20.394021739130434,NA,-19.999999999999982,NA,55.37254901960789,NA,0.38643689360324807,0.08604970916177919,NA,0.5718749999999999,38.24,0.2582785892793204,-0.8373903529632689,0.8611111111111112,0.7222222222222222,0.4958691102269808,116,4,2.66666666666667,2.2,2.5714285714285694,4.6,3,4,2.66666666666667,1480,0.857142857142857,1.75,2,Study2
160,0.058823529411764705,17,39.94117647058823,-1.5344901763946646,NA,16.14147909967846,NA,104.27807486631026,NA,0.5252979902498106,0.08216464680046624,NA,0.375,36.24,0.2746215010118182,-0.550388990019065,0.9166666666666666,0.3888888888888889,1.665210274163146,82,1.75,2,4.6,1.57142857142857,2.2,1.75,0.666666666666667,3,2380,1.42857142857143,2,1.5,Study2
161,0.23529411764705882,17,23.647058823529413,-4.469864818700891,71.48387096774195,29.999999999999446,71.48387096774195,-33.33333333334937,NA,0.7562583327906228,-0.3156003989157471,NA,0.875,35.12,0.44206430389440354,-0.6319727740229302,0.75,0.7222222222222222,0.08503395234630318,82,2.25,3.16666666666667,3.4,2.14285714285714,0.2,1.25,1.66666666666667,3.6666666666666705,3450,1.42857142857143,0.25,1,Study2
162,0.23529411764705882,17,32.470588235294116,-3.0487588826991607,0.05775652016965975,20.89171974522298,NA,107.29729729729725,11.428571428571354,0.17833881722107126,0.6042369028509383,NA,0.70625,33.96,0.05589113500398125,-0.6319727740229302,0.75,0.7222222222222222,0.08503395234630318,87,2.25,1.66666666666667,4.6,1.57142857142857,3.2,1.75,0.333333333333333,3.33333333333333,2480,1.28571428571429,3,1.75,Study2
163,0.23529411764705882,17,22.764705882352942,-9.308484551250613,-11.82608695652174,53.94136807817594,NA,12.608695652173875,NA,0.3276667765611743,-0.15188870762933962,NA,0.3625,41.44,0.32674861292558993,0.14646590795280984,0.75,0.16666666666666666,1.641911316297783,82,3,2.16666666666667,1.2,2.28571428571429,2.6,2.5,1.33333333333333,2.66666666666667,2260,0.857142857142857,2,0.5,Study2
164,0.23529411764705882,17,22.58823529411765,-6.043793460571096,43.266398929049544,-1.7988552739165804,NA,-4.705882352941162,-33.46938775510197,0.2473614977551033,0.36438159379995655,NA,0.225,40,0.10086441370060394,-0.04251697617315159,0.75,0.2777777777777778,1.2639455480458603,111,4,4.83333333333333,2.6,2.4285714285714306,2.4,2,1.33333333333333,4,1560,1.57142857142857,1.25,1,Study2
165,0.17647058823529413,17,35.05882352941177,1.0901948888475044,-0.38269550748750875,-15.828877005347392,NA,10.588235294117863,NA,0.2745289762999377,0.261430566307669,NA,0.653125,39.32,0.10923588164058225,-0.7255449590119754,0.8055555555555556,0.7222222222222222,0.27217832232439376,126,3.5,2.33333333333333,3.4,3.71428571428571,4,3.5,2.33333333333333,4.66666666666667,2660,0.857142857142857,1,0.5,Study2
166,0.058823529411764705,17,31.647058823529413,-20.434457994098203,NA,-23.70370370370367,NA,-83.63636363636297,NA,0.14355236383714656,0.328312135845056,NA,0.4875,40.56,0.22835223858513592,-0.8326051370815731,0.9166666666666666,0.6111111111111112,1.10077798003813,119,4.25,1.83333333333333,3,2.28571428571429,4,4,3.6666666666666705,4.33333333333333,2530,1.85714285714286,1.25,0.75,Study2
17,0.058823529411764705,17,30.470588235294116,0.15568884794013052,NA,-0.571428571428569,NA,0.9039548022599077,NA,0.5696519211398117,-0.028771766882421803,NA,0.30625,48.56,0.26946985104165466,-0.8326051370815731,0.9166666666666666,0.6111111111111112,1.10077798003813,111,1,2.33333333333333,3.8,3,3.4,3.25,2.66666666666667,5,2210,0.714285714285714,0.25,2.5,Study2
18,0.35294117647058826,17,20.705882352941178,-16.997677119628342,-14.988163679404815,-37.669902912621374,30.909090909090953,-19.405940594059366,NA,0.6152180637735419,-0.4102250424635409,NA,0.24375,31.84,0.42443705550519734,0.6188642000917597,0.6388888888888888,0.05555555555555555,1.948709235862581,93,1.75,2.66666666666667,2,2.5714285714285694,3.4,2.25,2,3.33333333333333,2080,0.714285714285714,1.5,1.25,Study2
19,0.35294117647058826,17,26.764705882352942,-3.6050798852929167,-7.4820143884891985,-18.407079646017664,11.428571428571637,-1.5384615384615463,3.076740298213703e-14,0.4788967313251015,0.45773665922808626,NA,0.23125,26.48,0.3688624463208172,0.6188642000917597,0.6388888888888888,0.05555555555555555,1.948709235862581,88,3,3.5,3,1.71428571428571,1.6,1.25,1,4,2550,1.28571428571429,2.5,1.5,Study2
2,0.23529411764705882,17,16.823529411764707,-10.805319744775252,9.1463414634146325,-15.375031148766526,10.000000000000046,-3.1854170502670107,NA,0.4416375585677927,-9.328928490113797e-4,NA,0.24125,29.6,0.5152730202509499,-0.04251697617315159,0.75,0.2777777777777778,1.2639455480458603,103,2.25,3.5,3.8,2,2.2,3.5,1.66666666666667,3.33333333333333,4080,1.14285714285714,1.75,1,Study2
20,0.11764705882352941,17,24.764705882352942,-8.817882795193661,NA,7.628865979381384,NA,81.18451025056947,NA,0.9791446933172594,0.2482667088778757,NA,0.64375,37.52,0.7194444496913903,-0.8373903529632689,0.8611111111111112,0.7222222222222222,0.4958691102269808,118,3,1.5,4.2,2.85714285714286,3.6,4.25,4,3,3300,2.42857142857143,1,0,Study2
21,0.058823529411764705,17,21.58823529411765,-7.962663399777364,NA,-36.0147601476017,NA,47.832167832167784,NA,0.49074212702332576,0.004851191464975006,NA,0.5375,31,0.530680067698904,-0.8326051370815731,0.9166666666666666,0.6111111111111112,1.10077798003813,111,2.5,2,4.2,2.4285714285714306,3.6,3,3.33333333333333,3.6666666666666705,3750,0.714285714285714,1.5,2.5,Study2
22,0.17647058823529413,17,21.823529411764707,-13.465895804607435,19.999999999999783,4.873096446700512,19.999999999999783,-55.00000000000018,NA,0.2794534936106742,-0.4497551372140479,NA,0.55625,34.24,0.5451928158177028,-0.2897089865558321,0.8055555555555556,0.3888888888888889,1.1438502672366804,105,2.75,5.16666666666667,1.6,2.14285714285714,3.2,1.75,3,2.66666666666667,3200,1,2.25,2.5,Study2
23,0.17647058823529413,17,20.11764705882353,-4.482331536733489,2.5349087003222417,-78.8888888888888,NA,114.66666666666694,NA,0.24058036520558898,0.5784647753994733,NA,0.553125,28.4,0.2151699927411399,-0.5719251336183402,0.8055555555555556,0.6111111111111112,0.5794179731116641,104,2.25,2,3.6,3.4285714285714306,3,2.5,1.66666666666667,3.6666666666666705,2030,1.42857142857143,1.25,0.75,Study2
24,0.29411764705882354,17,14.235294117647058,-9.010937863625784,5.511811023622043,-44.11764705882348,-20.000000000000057,-3.294117647058821,NA,0.13099082525248262,-0.1011473220965459,NA,0.2125,36.8,0.08879272845213924,0.2294667534961724,0.6944444444444444,0.16666666666666666,1.475909625211058,128,4,2.33333333333333,3.8,3.85714285714286,3.8,2.75,2.33333333333333,5,2990,2,1.25,1,Study2
